Anio,Semana,Mes,Fecha,Grupo,Lote,Bin,Bruto,Tara,Neto,DescarteKg,Motivo,Calidad
2026,24,junio,2026-06-10,426,74,canastas,651,91,560,8.0,,PE1
2026,24,junio,2026-06-10,426,17,canastas,587,91,496,301.0,,PE3
2026,24,junio,2026-06-10,426,17,canastas,554,91,463,7.0,,PEGUA
2026,24,junio,2026-06-10,426,17,canastas,489,91,398,6.0,,PEBAB
2026,24,junio,2026-06-10,426,17,canastas,590,90,500,5.0,,PE2
2026,24,junio,2026-06-10,426,17,canastas,630,90,540,6.0,,PE1
2026,24,junio,2026-06-10,326,65,canastas,590,91,499,3.0,,PE2
2026,24,junio,2026-06-10,426,17,canastas,643,97,546,4.0,,PE3
2026,24,junio,2026-06-10,426,17,canastas,613,90,523,5.0,,PE1
2026,24,junio,2026-06-10,426,74,canastas,565,91,474,2.0,,PE3
2026,24,junio,2026-06-10,426,74,canastas,652,91,561,7.0,,PE1
2026,24,junio,2026-06-10,926,72,canastas,173,49,124,65.0,,AD-PJUG
2026,24,junio,2026-06-11,426,17,canastas,572,91,481,1.0,,PIND
2026,24,junio,2026-06-11,926,72,canastas,604,91,513,4.0,,AD2
2026,24,junio,2026-06-11,426,74,canastas,63,4,59,3.0,,PE1
2026,24,junio,2026-06-11,426,17,canastas,595,91,504,3.0,,PE2
2026,24,junio,2026-06-11,426,17,132,1230,365,865,865.0,,PIND
2026,24,junio,2026-06-11,426,17,85,1315,401,914,914.0,,PIND
2026,24,junio,2026-06-11,426,17,canastas,571,91,480,2.0,,PE3
2026,24,junio,2026-06-11,1226,3,152,1336,351,985,225.0,,AD-PJUG
2026,24,junio,2026-06-11,926,72,canastas,562,90,472,200.0,,AD-PJUG
2026,24,junio,2026-06-11,426,74,canastas,593,90,503,12.0,,PE2
2026,24,junio,2026-06-11,426,17,canastas,598,90,508,5.0,,PE3
2026,24,junio,2026-06-11,426,17,canastas,487,91,396,3.0,,PEBAB
2026,24,junio,2026-06-11,426,74,canastas,555,91,464,3.0,,PEGUA
2026,24,junio,2026-06-11,426,17,canastas,617,91,526,238.0,,AD-PJUG
2026,24,junio,2026-06-11,426,17,145,1145,361,784,182.0,,PJUG
2026,24,junio,2026-06-12,426,17,canastas,551,90,461,1.0,,PEGUA
2026,24,junio,2026-06-12,726,72,canastas,375,67,308,1.0,,AD2
2026,24,junio,2026-06-12,726,72,canastas,579,91,488,6.0,,AD1
2026,24,junio,2026-06-12,526,76,canastas,611,86,525,4.0,,PE3
2026,24,junio,2026-06-12,426,17,canastas,597,91,506,4.0,,PE2
2026,24,junio,2026-06-12,526,76,canastas,594,91,503,4.0,,PE2
2026,24,junio,2026-06-12,1626,73,canastas,664,90,574,4.0,,AD1
2026,24,junio,2026-06-12,526,76,canastas,602,91,511,4.0,,PE1
2026,24,junio,2026-06-12,426,74,canastas,598,92,506,3.0,,PE2
2026,24,junio,2026-06-12,426,17,canastas,611,92,519,3.0,,PE3
2026,24,junio,2026-06-12,426,74,canastas,499,78,421,3.0,,PE1
2026,24,junio,2026-06-12,426,17,canastas,451,76,375,3.0,,PE2
2026,24,junio,2026-06-12,426,17,canastas,601,89,512,2.0,,PE2
2026,24,junio,2026-06-12,426,17,canastas,632,90,542,444.0,,PJUG
2026,24,junio,2026-06-12,426,17,canastas,571,91,480,3.0,,PE3
2026,24,junio,2026-06-12,426,17,canastas,544,90,454,4.0,,PEGUA
2026,24,junio,2026-06-12,426,17,canastas,670,97,573,4.0,,PE2
2026,24,junio,2026-06-12,624,74,canastas,636,91,545,9.0,,PE1
2026,24,junio,2026-06-12,426,74,canastas,360,65,295,3.0,,PE1
2026,24,junio,2026-06-13,1226,72,canastas,380,67,313,4.0,,AD2
2026,24,junio,2026-06-13,426,17,canastas,593,90,503,2.0,,PEGUA
2026,24,junio,2026-06-13,426,17,canastas,568,91,477,1.0,,PEGUA
2026,24,junio,2026-06-13,626,75,canastas,553,90,463,2.0,,AD3
2026,24,junio,2026-06-13,1526,73,canastas,571,91,480,1.0,,AD3
2026,24,junio,2026-06-13,426,74,canastas,567,92,475,3.0,,PE3
2026,24,junio,2026-06-13,426,74,canastas,561,86,475,1.0,,PE3
2026,24,junio,2026-06-13,1026,72,canastas,603,91,512,1.0,,AD2
2026,24,junio,2026-06-13,426,74,canastas,621,91,530,8.0,,PE1
2026,24,junio,2026-06-13,426,17,canastas,564,91,473,2.0,,PE3
2026,24,junio,2026-06-13,426,74,canastas,586,92,494,8.0,,PE2
2026,24,junio,2026-06-13,426,17,canastas,670,92,578,20.0,,PE1
2026,24,junio,2026-06-13,426,17,canastas,497,76,421,6.0,,PE1
2026,25,junio,2026-06-15,726,72,canastas,146,45,101,85.0,,ADBABY
2026,25,junio,2026-06-15,426,17,canastas,582,89,493,15.0,,PEGUA
2026,25,junio,2026-06-15,726,72,canastas,510,87,423,139.0,,ADGUA
2026,25,junio,2026-06-15,1126,65,canastas,593,80,513,27.0,,AD1
2026,25,junio,2026-06-15,426,17,canastas,520,90,430,7.0,,PEGUA
2026,25,junio,2026-06-15,426,17,canastas,589,91,498,6.0,,PE2
2026,25,junio,2026-06-16,426,17,canastas,498,91,407,2.0,,PEBAB
2026,25,junio,2026-06-16,426,74,canastas,549,91,458,17.0,,PEGUA
2026,25,junio,2026-06-16,426,17,canastas,575,91,484,40.0,,PEGUA
2026,25,junio,2026-06-16,426,17,canastas,552,91,461,1.0,,PIND
2026,25,junio,2026-06-16,526,76,canastas,619,91,528,3.0,,PE1
2026,25,junio,2026-06-16,426,17,canastas,516,91,425,22.0,,PEBAB
2026,25,junio,2026-06-16,1226,72,canastas,602,82,520,520.0,,AD-PJUG
2026,25,junio,2026-06-16,426,17,canastas,523,91,432,432.0,,PJUG
2026,25,junio,2026-06-16,1126,72,canastas,620,91,529,529.0,,AD-PJUG
2026,25,junio,2026-06-16,426,17,canastas,613,91,522,522.0,,PJUG
2026,25,junio,2026-06-16,426,17,canastas,589,91,498,498.0,,PJUG
2026,25,junio,2026-06-16,426,17,canastas,626,99,527,527.0,,PJUG
2026,25,junio,2026-06-16,1526,73,canastas,608,91,517,517.0,,AD-PJUG
2026,25,junio,2026-06-16,426,17,canastas,543,90,453,453.0,,PJUG
2026,25,junio,2026-06-16,1126,76,canastas,577,90,487,487.0,,AD-PJUG
2026,25,junio,2026-06-16,426,17,canastas,363,69,294,294.0,,PJUG
2026,25,junio,2026-06-16,1526,73,canastas,269,59,210,210.0,,AD-PJUG
2026,25,junio,2026-06-16,1226,72,canastas,398,69,329,329.0,,AD-PJUG
2026,25,junio,2026-06-16,326,12,canastas,197,52,145,145.0,,AD-PJUG
2026,25,junio,2026-06-16,1526,73,canastas,573,89,484,484.0,,AD-PJUG
2026,25,junio,2026-06-16,426,17,canastas,512,91,421,421.0,,PJUG
2026,25,junio,2026-06-16,426,17,canastas,599,90,509,4.0,,PE3
2026,25,junio,2026-06-16,426,17,canastas,622,90,532,2.0,,PE3
2026,25,junio,2026-06-16,426,17,canastas,592,92,500,6.0,,PE2
2026,25,junio,2026-06-16,526,76,canastas,590,91,499,1.0,,PE2
2026,25,junio,2026-06-16,426,17,canastas,506,91,415,5.0,,PEBAB
2026,25,junio,2026-06-16,426,17,canastas,61,6,55,10.0,,PEGUA
2026,25,junio,2026-06-16,526,76,canastas,590,91,499,9.0,,PE2
2026,25,junio,2026-06-16,526,76,canastas,649,91,558,182.0,,PE1
2026,25,junio,2026-06-16,426,17,canastas,542,91,451,5.0,,PEGUA
2026,25,junio,2026-06-17,526,17,canastas,563,90,473,11.0,,PEGUA
2026,25,junio,2026-06-17,726,74,canastas,547,91,456,456.0,,AD-PJUG
2026,25,junio,2026-06-17,726,64,canastas,579,90,489,489.0,,AD-PJUG
2026,25,junio,2026-06-17,526,76,canastas,648,94,554,554.0,,AD-PJUG
2026,25,junio,2026-06-17,726,64,canastas,655,90,565,565.0,,AD-PJUG
2026,25,junio,2026-06-17,726,64,canastas,569,90,479,479.0,,AD-PJUG
2026,25,junio,2026-06-17,626,76,canastas,556,91,465,465.0,,AD-PJUG
2026,25,junio,2026-06-17,1526,73,canastas,577,91,486,486.0,,AD-PJUG
2026,25,junio,2026-06-17,1526,73,canastas,653,91,562,562.0,,AD-PJUG
2026,25,junio,2026-06-17,726,74,canastas,539,90,449,449.0,,AD-PJUG
2026,25,junio,2026-06-17,726,74,canastas,645,91,554,554.0,,AD-PJUG
2026,25,junio,2026-06-17,826,75,canastas,597,91,506,506.0,,AD-PJUG
2026,25,junio,2026-06-17,826,75,canastas,553,90,463,463.0,,AD-PJUG
2026,25,junio,2026-06-17,426,17,canastas,490,90,400,1.0,,PIND
2026,25,junio,2026-06-17,526,17,canastas,579,91,488,4.0,,PIND
2026,25,junio,2026-06-17,426,17,canastas,490,91,399,7.0,,PEBAB
2026,25,junio,2026-06-17,726,74,canastas,154,43,111,111.0,,AD-PJUG
2026,25,junio,2026-06-17,1126,1,canastas,655,91,564,564.0,,AD-PJUG
2026,25,junio,2026-06-17,526,17,canastas,590,91,499,2.0,,PE2
2026,25,junio,2026-06-17,426,17,canastas,352,68,284,1.0,,PEGUA
2026,25,junio,2026-06-17,526,76,canastas,568,91,477,3.0,,PE3
2026,25,junio,2026-06-17,526,17,canastas,566,91,475,5.0,,PE3
2026,25,junio,2026-06-17,526,17,canastas,649,99,550,5.0,,PE3
2026,25,junio,2026-06-17,526,76,canastas,549,92,457,6.0,,PEGUA
2026,25,junio,2026-06-17,426,17,canastas,596,91,505,4.0,,PE2
2026,25,junio,2026-06-17,526,17,canastas,612,91,521,11.0,,PE2
2026,25,junio,2026-06-17,726,74,canastas,568,87,481,10.0,,AD2
2026,25,junio,2026-06-17,526,76,canastas,620,91,529,10.0,,PE1
2026,25,junio,2026-06-17,726,74,canastas,63,6,57,12.0,,AD1
2026,25,junio,2026-06-17,526,72,canastas,519,90,429,5.0,,PEBAB
2026,25,junio,2026-06-17,1426,73,canastas,654,89,565,35.0,,AD-PJUG
2026,25,junio,2026-06-17,526,76,canastas,503,101,402,13.0,,PE2
2026,25,junio,2026-06-17,726,74,canastas,687,94,593,20.0,,AD1
2026,25,junio,2026-06-17,1426,73,canastas,658,91,567,11.0,,AD1
2026,25,junio,2026-06-18,526,76,canastas,544,92,452,2.0,,PEGUA
2026,25,junio,2026-06-18,1026,72,canastas,403,67,336,2.0,,AD1
2026,25,junio,2026-06-18,426,17,canastas,575,90,485,2.0,,PE3
2026,25,junio,2026-06-18,526,76,canastas,575,91,484,10.0,,PE3
2026,25,junio,2026-06-18,526,76,canastas,572,91,481,3.0,,PE3
2026,25,junio,2026-06-18,1226,72,canastas,587,91,496,4.0,,AD2
2026,25,junio,2026-06-18,526,17,canastas,572,91,481,2.0,,PE3
2026,25,junio,2026-06-18,526,76,canastas,481,79,402,2.0,,PE2
2026,25,junio,2026-06-18,526,76,canastas,577,91,486,1.0,,PE3
2026,25,junio,2026-06-18,526,76,canastas,580,88,492,2.0,,PE1
2026,25,junio,2026-06-18,526,76,canastas,505,90,415,2.0,,PEBAB
2026,25,junio,2026-06-18,1426,73,canastas,658,90,568,9.0,,AD1
2026,25,junio,2026-06-18,1426,73,canastas,608,91,517,3.0,,AD2
2026,25,junio,2026-06-18,1226,72,canastas,605,91,514,8.0,,AD2
2026,25,junio,2026-06-18,726,72,canastas,571,91,480,9.0,,AD1
2026,25,junio,2026-06-18,1426,73,canastas,617,91,526,5.0,,AD1
2026,25,junio,2026-06-18,526,76,canastas,61,6,55,25.0,,PE1
2026,25,junio,2026-06-18,526,76,canastas,231,61,170,3.0,,PE3
2026,25,junio,2026-06-18,1026,72,canastas,415,71,344,5.0,,AD1
2026,25,junio,2026-06-18,526,76,canastas,586,86,500,8.0,,PE2
2026,25,junio,2026-06-18,726,74,canastas,307,63,244,225.0,,AD-PJUG
2026,25,junio,2026-06-18,1126,65,canastas,560,89,471,423.0,,AD-PJUG
2026,25,junio,2026-06-18,426,74,canastas,547,91,456,442.0,,PJUG
2026,25,junio,2026-06-18,624,74,canastas,513,91,422,398.0,,PJUG
2026,25,junio,2026-06-18,426,17,canastas,525,91,434,412.0,,PJUG
2026,25,junio,2026-06-18,426,17,canastas,570,89,481,261.0,,PJUG
2026,25,junio,2026-06-18,426,17,canastas,620,91,529,100.0,,PJUG
2026,25,junio,2026-06-18,426,17,canastas,514,91,423,400.0,,PJUG
2026,25,junio,2026-06-19,526,17,canastas,578,92,486,1.0,,PEGUA
2026,25,junio,2026-06-19,1226,72,canastas,604,91,513,2.0,,AD2
2026,25,junio,2026-06-19,1426,73,canastas,617,80,537,2.0,,AD1
2026,25,junio,2026-06-19,1026,73,canastas,336,66,270,43.0,,AD-PJUG
2026,25,junio,2026-06-19,526,17,canastas,222,51,171,4.0,,PJUG
2026,25,junio,2026-06-19,526,76,canastas,195,49,146,5.0,,PE2
2026,25,junio,2026-06-19,1626,73,canastas,620,90,530,7.0,,AD1
2026,25,junio,2026-06-19,526,17,canastas,358,79,279,3.0,,PE3
2026,25,junio,2026-06-19,526,17,canastas,273,58,215,104.0,,PJUG
2026,25,junio,2026-06-19,526,76,canastas,51,6,45,45.0,,PEBAB
2026,25,junio,2026-06-19,526,17,canastas,503,90,413,115.0,,PEBAB
2026,25,junio,2026-06-20,526,1,canastas,543,91,452,2.0,,PEGUA
2026,25,junio,2026-06-20,526,17,canastas,597,91,506,2.0,,PE2
2026,25,junio,2026-06-20,726,64,canastas,645,92,553,2.0,,AD1
2026,25,junio,2026-06-20,626,76,canastas,560,96,464,10.0,,PEBAB
2026,25,junio,2026-06-20,526,1,canastas,577,90,487,8.0,,PEGUA
2026,25,junio,2026-06-20,726,64,canastas,584,91,493,2.0,,ADGUA
2026,25,junio,2026-06-20,526,17,canastas,598,92,506,7.0,,PE2
2026,25,junio,2026-06-20,1426,73,canastas,562,89,473,6.0,,AD3
2026,25,junio,2026-06-20,1226,72,canastas,584,91,493,13.0,,AD2
2026,25,junio,2026-06-20,1226,72,canastas,611,91,520,6.0,,AD2
2026,25,junio,2026-06-20,1026,72,canastas,619,91,528,26.0,,AD2
2026,25,junio,2026-06-20,1426,73,canastas,624,91,533,9.0,,AD2
2026,25,junio,2026-06-20,1426,73,canastas,612,91,521,10.0,,AD1
2026,25,junio,2026-06-20,1226,73,canastas,620,91,529,8.0,,AD2
2026,25,junio,2026-06-20,1426,73,canastas,625,91,534,13.0,,AD2
2026,25,junio,2026-06-20,526,17,canastas,584,90,494,3.0,,PE2
2026,25,junio,2026-06-20,1426,73,canastas,633,86,547,7.0,,AD1
2026,25,junio,2026-06-20,526,17,canastas,235,50,185,12.0,,PE1
2026,25,junio,2026-06-20,526,76,canastas,267,56,211,211.0,,PE1
2026,25,junio,2026-06-20,1426,73,canastas,601,90,511,5.0,,AD2
2026,25,junio,2026-06-20,526,17,canastas,575,91,484,6.0,,PEGUA
2026,25,junio,2026-06-20,526,17,canastas,524,89,435,6.0,,PEBAB
2026,25,junio,2026-06-20,526,1,canastas,571,91,480,3.0,,PE3
2026,25,junio,2026-06-20,526,17,canastas,134,14,120,3.0,,PE2
2026,25,junio,2026-06-20,626,76,canastas,231,53,178,3.0,,PEGUA
2026,25,junio,2026-06-20,626,76,canastas,255,54,201,23.0,,PJUG
2026,25,junio,2026-06-20,526,17,canastas,569,91,478,200.0,,PE3
2026,25,junio,2026-06-20,526,17,canastas,591,91,500,47.0,,PE1
2026,25,junio,2026-06-20,426,17,canastas,474,77,397,397.0,,PE1
2026,25,junio,2026-06-20,726,72,canastas,664,91,573,8.0,,AD1
2026,25,junio,2026-06-20,1426,73,canastas,633,92,541,46.0,,AD1
2026,25,junio,2026-06-20,526,17,canastas,13,2,11,11.0,,PE1
2026,26,junio,2026-06-22,1526,73,canastas,560,91,469,469.0,,AD-PJUG
2026,26,junio,2026-06-22,726,64,canastas,558,90,468,468.0,,AD-PJUG
2026,26,junio,2026-06-22,1226,73,canastas,545,92,453,453.0,,AD-PJUG
2026,26,junio,2026-06-22,826,64,canastas,550,91,459,459.0,,AD-PJUG
2026,26,junio,2026-06-22,626,76,canastas,521,90,431,431.0,,AD-PJUG
2026,26,junio,2026-06-22,626,76,canastas,534,90,444,444.0,,AD-PJUG
2026,26,junio,2026-06-22,1426,73,canastas,648,102,546,546.0,,AD-PJUG
2026,26,junio,2026-06-22,1426,73,canastas,214,53,161,161.0,,AD-PJUG
2026,26,junio,2026-06-22,526,1,canastas,542,91,451,451.0,,PJUG
2026,26,junio,2026-06-22,626,76,canastas,220,55,165,165.0,,PJUG
2026,26,junio,2026-06-22,626,76,canastas,571,90,481,2.0,,PE3
2026,26,junio,2026-06-22,626,76,canastas,462,80,382,2.0,,PE3
2026,26,junio,2026-06-22,1226,72,canastas,581,90,491,4.0,,AD3
2026,26,junio,2026-06-22,1526,73,canastas,573,91,482,8.0,,AD3
2026,26,junio,2026-06-22,626,76,canastas,657,91,566,11.0,,PE1
2026,26,junio,2026-06-22,1026,73,canastas,647,90,557,6.0,,AD1
2026,26,junio,2026-06-22,1226,73,canastas,662,91,571,20.0,,AD1
2026,26,junio,2026-06-22,626,76,canastas,641,93,548,6.0,,PE2
2026,26,junio,2026-06-22,526,1,canastas,598,91,507,34.0,,PE2
2026,26,junio,2026-06-22,526,1,canastas,518,91,427,3.0,,PEBAB
2026,26,junio,2026-06-22,626,76,canastas,627,91,536,20.0,,PE1
2026,26,junio,2026-06-22,526,1,canastas,539,91,448,9.0,,PE1
2026,26,junio,2026-06-23,626,76,canastas,580,91,489,2.0,,PEGUA
2026,26,junio,2026-06-23,626,76,canastas,632,91,541,5.0,,PE1
2026,26,junio,2026-06-23,726,64,canastas,666,91,575,2.0,,AD1
2026,26,junio,2026-06-23,626,76,canastas,520,90,430,4.0,,PEBAB
2026,26,junio,2026-06-23,626,76,canastas,578,90,488,5.0,,PE3
2026,26,junio,2026-06-23,626,76,canastas,595,91,504,9.0,,PE2
2026,26,junio,2026-06-23,1026,64,canastas,561,92,469,2.0,,AD1
2026,26,junio,2026-06-23,1026,64,66,1993,403,1590,35.0,,AD-PJUG
2026,26,junio,2026-06-23,1026,64,canastas,599,92,507,12.0,,AD-PJUG
2026,26,junio,2026-06-23,526,17,canastas,595,92,503,2.0,,PE3
2026,26,junio,2026-06-23,526,17,canastas,590,91,499,5.0,,PE3
2026,26,junio,2026-06-23,626,76,canastas,659,91,568,10.0,,PE1
2026,26,junio,2026-06-23,526,17,canastas,563,90,473,5.0,,PEGUA
2026,26,junio,2026-06-23,526,17,canastas,625,90,535,4.0,,PE1
2026,26,junio,2026-06-23,526,17,canastas,605,92,513,6.0,,PE2
2026,26,junio,2026-06-23,526,17,canastas,622,92,530,2.0,,PE3
2026,26,junio,2026-06-23,526,1,canastas,565,91,474,2.0,,PE3
2026,26,junio,2026-06-23,526,17,canastas,575,91,484,4.0,,PE3
2026,26,junio,2026-06-23,626,76,canastas,601,90,511,3.0,,PE2
2026,26,junio,2026-06-24,1526,73,canastas,663,91,572,3.0,,AD1
2026,26,junio,2026-06-24,1526,73,canastas,613,90,523,2.0,,AD2
2026,26,junio,2026-06-24,526,17,canastas,554,92,462,2.0,,PEGUA
2026,26,junio,2026-06-24,526,17,canastas,487,89,398,2.0,,PIND
2026,26,junio,2026-06-24,526,17,canastas,661,96,565,2.0,,PE1
2026,26,junio,2026-06-24,726,64,canastas,541,89,452,2.0,,AD-PIND
2026,26,junio,2026-06-24,526,1,canastas,45,2,43,15.0,,PIND
2026,26,junio,2026-06-24,1026,64,64,1924,403,1521,1521.0,,AD-PJUG
2026,26,junio,2026-06-24,526,17,canastas,689,95,594,2.0,,PJUG
2026,26,junio,2026-06-24,726,64,canastas,551,91,460,47.0,,AD-PJUG
2026,26,junio,2026-06-24,1026,73,canastas,597,91,506,70.0,,AD-PJUG
2026,26,junio,2026-06-24,726,64,canastas,638,93,545,9.0,,AD-PJUG
2026,26,junio,2026-06-24,1526,73,canastas,543,90,453,374.0,,AD-PJUG
2026,26,junio,2026-06-24,526,1,canastas,559,91,468,2.0,,PE3
2026,26,junio,2026-06-24,526,17,canastas,495,91,404,190.0,,PEBAB
2026,26,junio,2026-06-25,526,1,canastas,510,91,419,5.0,,PEBAB
2026,26,junio,2026-06-25,526,1,canastas,481,90,391,16.0,,PEBAB
2026,26,junio,2026-06-25,626,75,canastas,653,90,563,4.0,,PE1
2026,26,junio,2026-06-25,826,75,canastas,599,91,508,3.0,,AD2
2026,26,junio,2026-06-25,626,75,canastas,600,91,509,3.0,,PE2
2026,26,junio,2026-06-25,526,17,canastas,599,91,508,2.0,,PE2
2026,26,junio,2026-06-25,626,1,canastas,602,91,511,3.0,,PE2
2026,26,junio,2026-06-25,625,76,canastas,582,91,491,2.0,,PE2
2026,26,junio,2026-06-25,626,76,canastas,480,78,402,3.0,,PE3
2026,26,junio,2026-06-25,626,76,canastas,546,90,456,4.0,,PEGUA
2026,26,junio,2026-06-26,826,75,canastas,597,89,508,2.0,,AD2
2026,26,junio,2026-06-26,626,1,canastas,243,47,196,2.0,,PE1
2026,26,junio,2026-06-26,826,75,canastas,650,93,557,3.0,,AD1
2026,26,junio,2026-06-26,726,76,canastas,602,90,512,175.0,,AD-PJUG
2026,26,junio,2026-06-26,626,1,canastas,427,75,352,2.0,,PE3
2026,26,junio,2026-06-26,626,75,canastas,590,90,500,2.0,,PE2
2026,26,junio,2026-06-26,526,17,canastas,576,90,486,6.0,,PEGUA
2026,26,junio,2026-06-26,526,1,canastas,578,91,487,120.0,,PEGUA
2026,26,junio,2026-06-26,826,75,canastas,560,80,480,480.0,,AD-PJUG
2026,26,junio,2026-06-26,626,1,canastas,273,59,214,214.0,,PJUG
2026,26,junio,2026-06-26,526,1,canastas,590,91,499,190.0,,PEGUA
2026,26,junio,2026-06-26,626,1,canastas,480,75,405,405.0,,PJUG
2026,26,junio,2026-06-26,726,64,canastas,253,54,199,199.0,,AD-PJUG
2026,26,junio,2026-06-26,726,64,canastas,427,77,350,338.0,,AD-PJUG
2026,26,junio,2026-06-26,1025,64,canastas,549,91,458,330.0,,AD-PJUG
2026,26,junio,2026-06-26,1026,64,canastas,612,92,520,99.0,,ADGUA
2026,26,junio,2026-06-26,526,17,canastas,557,90,467,107.0,,PJUG
2026,26,junio,2026-06-26,626,76,canastas,552,90,462,462.0,,PJUG
2026,26,junio,2026-06-26,626,1,canastas,657,100,557,557.0,,PJUG
2026,26,junio,2026-06-26,626,76,canastas,570,92,478,478.0,,PJUG
2026,26,junio,2026-06-26,726,76,canastas,648,97,551,471.0,,AD-PJUG
2026,26,junio,2026-06-26,526,1,canastas,572,90,482,482.0,,PJUG
2026,26,junio,2026-06-26,526,1,canastas,487,91,396,396.0,,PJUG
2026,26,junio,2026-06-26,726,64,canastas,631,94,537,537.0,,AD-PJUG
2026,26,junio,2026-06-26,726,76,canastas,593,90,503,503.0,,AD-PJUG
2026,26,junio,2026-06-26,626,76,canastas,568,92,476,476.0,,PJUG
2026,26,junio,2026-06-26,726,64,canastas,594,91,503,503.0,,AD-PJUG
2026,26,junio,2026-06-26,626,76,canastas,563,91,472,472.0,,PJUG
2026,26,junio,2026-06-26,726,64,canastas,341,67,274,274.0,,AD-PJUG
2026,26,junio,2026-06-26,726,76,canastas,584,92,492,492.0,,AD-PJUG
2026,26,junio,2026-06-26,726,76,canastas,598,90,508,508.0,,AD-PJUG
2026,26,junio,2026-06-26,626,1,canastas,113,12,101,101.0,,PJUG
2026,26,junio,2026-06-26,526,17,canastas,564,91,473,54.0,,PEGUA
2026,26,junio,2026-06-26,626,76,canastas,484,91,393,354.0,,PEBAB
2026,26,junio,2026-06-26,626,1,canastas,489,91,398,8.0,,PEBAB
2026,26,junio,2026-06-26,826,75,canastas,606,91,515,3.0,,AD2
2026,26,junio,2026-06-26,826,75,canastas,656,90,566,10.0,,AD1
2026,26,junio,2026-06-27,526,1,canastas,566,90,476,476.0,,PIND
2026,26,junio,2026-06-27,526,1,canastas,482,90,392,392.0,,PIND
2026,26,junio,2026-06-27,826,75,canastas,630,96,534,4.0,,ADGUA
2026,26,junio,2026-06-27,626,1,canastas,554,90,464,1.0,,PEGUA
2026,26,junio,2026-06-27,1226,3,canastas,608,92,516,2.0,,AD2
2026,26,junio,2026-06-27,1226,3,canastas,663,90,573,2.0,,AD1
2026,26,junio,2026-06-27,526,75,canastas,580,91,489,2.0,,PE3
2026,26,junio,2026-06-27,626,75,canastas,574,90,484,2.0,,PE3
2026,26,junio,2026-06-27,626,1,canastas,565,83,482,4.0,,PE3
2026,26,junio,2026-06-27,826,76,canastas,632,121,511,8.0,,AD1
2026,26,junio,2026-06-27,1226,3,canastas,589,91,498,2.0,,AD2
2026,26,junio,2026-06-27,826,76,canastas,621,90,531,7.0,,AD2
2026,26,junio,2026-06-27,626,1,canastas,611,90,521,9.0,,PE1
2026,26,junio,2026-06-27,626,75,canastas,593,89,504,4.0,,PE2
2026,26,junio,2026-06-27,626,1,canastas,503,89,414,3.0,,PEBAB
2026,26,junio,2026-06-27,926,3,canastas,600,90,510,2.0,,AD2
2026,26,junio,2026-06-27,1426,75,canastas,622,90,532,4.0,,AD1
2026,26,junio,2026-06-27,626,1,canastas,513,85,428,4.0,,PE3
2026,26,junio,2026-06-27,626,1,canastas,596,91,505,4.0,,PE2
2026,26,junio,2026-06-27,626,1,canastas,624,91,533,6.0,,PE1
2026,26,junio,2026-06-27,826,75,canastas,246,53,193,71.0,,AD-PJUG
2026,26,junio,2026-06-27,626,1,canastas,445,77,368,3.0,,PE3
2026,26,junio,2026-06-27,626,75,canastas,572,89,483,4.0,,PE3
2026,26,junio,2026-06-27,826,76,canastas,618,90,528,13.0,,AD1
2026,26,junio,2026-06-27,1226,3,canastas,605,90,515,6.0,,AD2
2026,26,junio,2026-06-27,626,75,canastas,583,90,493,6.0,,PE2
2026,27,junio,2026-06-29,626,1,canastas,360,68,292,40.0,,PEGUA
2026,27,junio,2026-06-29,626,1,canastas,501,90,411,1.0,,PEBAB
2026,27,junio,2026-06-29,826,3,canastas,673,91,582,2.0,,AD1
2026,27,junio,2026-06-29,626,1,canastas,593,90,503,12.0,,PE2
2026,27,junio,2026-06-29,626,76,canastas,633,96,537,3.0,,PE3
2026,27,junio,2026-06-29,826,3,canastas,622,92,530,7.0,,AD2
2026,27,junio,2026-06-29,826,3,canastas,685,91,594,5.0,,AD1
2026,27,junio,2026-06-29,626,1,canastas,620,91,529,8.0,,PE1
2026,27,junio,2026-06-29,626,76,canastas,613,91,522,2.0,,PE1
2026,27,junio,2026-06-29,626,76,canastas,562,91,471,10.0,,PE3
2026,27,junio,2026-06-29,626,1,canastas,582,91,491,8.0,,PE3
2026,27,junio,2026-06-29,726,74,canastas,590,90,500,2.0,,PE3
2026,27,junio,2026-06-29,626,76,canastas,625,91,534,16.0,,PE2
2026,27,junio,2026-06-29,626,1,canastas,526,89,437,20.0,,PIND
2026,27,junio,2026-06-29,626,1,canastas,504,89,415,110.0,,PIND
2026,27,junio,2026-06-29,826,75,canastas,584,91,493,2.0,,ADGUA
2026,27,junio,2026-06-29,526,17,canastas,558,90,468,20.0,,PEGUA
2026,27,junio,2026-06-29,626,1,canastas,554,90,464,439.0,,PEGUA
2026,27,junio,2026-06-29,626,1,canastas,545,91,454,154.0,,PEGUA
2026,27,junio,2026-06-29,826,75,canastas,358,69,289,83.0,,AD-PIND
2026,27,junio,2026-06-29,626,1,canastas,300,65,235,51.0,,PIND
2026,27,junio,2026-06-29,926,72,canastas,475,73,402,6.0,,AD1
2026,27,junio,2026-06-29,526,17,canastas,553,90,463,374.0,,PJUG
2026,27,junio,2026-06-29,626,75,canastas,601,91,510,510.0,,PJUG
2026,27,junio,2026-06-30,626,76,canastas,624,105,519,6.0,,PEBAB
