ID,FechaProceso,Calibre,Categoria,Grado,PesoNeto,Lote,Grupo
200408,2026-08-24,PE1,piña special 1ra,3.0 - 4.0,587,73,1526
200409,2026-08-24,PEGUA,piña special guapita,1.5 - 2.5,487,73,1526
200410,2026-08-24,PE1,piña special 1ra,1.5 - 2.5,602,73,1526
200411,2026-08-24,PIND,piña indstria,1.5 - 2.5,500,73,1526
200412,2026-08-24,PE1,piña special 1ra,1.5 - 2.5,607,73,1526
200413,2026-08-24,PE3,piña special 3ra,0.0 - 1.0,465,73,1526
200414,2026-08-24,PE2,piña special 2da,1.5 - 2.5,508,73,1526
200415,2026-08-24,PE1,piña special 1ra,1.5 - 2.5,559,73,1526
200416,2026-08-24,PE1,piña special 1ra,1.5 - 2.5,598,73,1526
200417,2026-08-24,PE2,piña special 2da,1.5 - 2.5,512,73,1526
200418,2026-08-24,PE1,piña special 1ra,1.5 - 2.5,597,73,1526
200419,2026-08-24,PEBAB,piña special baby,1.5 - 2.5,427,73,1526
200420,2026-08-24,PEGUA,piña special guapita,1.5 - 2.5,475,73,1526
200421,2026-08-24,PIND,piña indstria,1.5 - 2.5,485,73,1526
200422,2026-08-24,PE1,piña special 1ra,1.5 - 2.5,586,73,1526
200423,2026-08-24,PE1,piña special 1ra,0.0 - 1.0,555,73,1526
200424,2026-08-24,PE3,piña special 3ra,1.5 - 2.5,480,73,1526
200425,2026-08-24,PE2,piña special 2da,0.0 - 1.0,506,73,1526
200426,2026-08-24,PE1,piña special 1ra,1.5 - 2.5,605,73,1526
200427,2026-08-24,PE1,piña special 1ra,1.5 - 2.5,557,73,1526
200428,2026-08-24,PE1,piña special 1ra,1.5 - 2.5,591,73,1526
200429,2026-08-24,PE1,piña special 1ra,1.5 - 2.5,607,73,1526
200430,2026-08-24,PE3,piña special 3ra,0.0 - 1.0,480,73,1526
200431,2026-08-24,PE2,piña special 2da,1.5 - 2.5,514,73,1526
200432,2026-08-24,PE1,piña special 1ra,3.0 - 4.0,579,73,1526
200433,2026-08-24,PE1,piña special 1ra,0.0 - 1.0,576,73,1526
200434,2026-08-24,PE2,piña special 2da,1.5 - 2.5,335,73,1526
200435,2026-08-24,PE3,piña special 3ra,3.0 - 4.0,303,73,1526
200436,2026-08-24,PE2,piña special 2da,1.5 - 2.5,231,73,1526
200437,2026-08-24,PEGUA,piña special guapita,1.5 - 2.5,206,73,1526
200438,2026-08-24,PE2,piña special 2da,4,86,73,1526
200439,2026-08-24,PE1,piña special 1ra,1.5 - 2.5,37,73,1526
200440,2026-08-24,PIND,piña indstria,1.5 - 2.5,315,73,1526
200441,2026-08-24,PE2,piña special 2da,0.0 - 1.0,463,73,1526
200442,2026-08-24,PE3,piña special 3ra,4,26,73,1526
200443,2026-08-24,PE1,piña special 1ra,0.0 - 1.0,568,73,1526
200444,2026-08-24,PE2,piña special 2da,3.0 - 4.0,577,73,1526
200445,2026-08-24,PE3,piña special 3ra,0.0 - 1.0,196,73,1526
200446,2026-08-24,PE3,piña special 3ra,1.5 - 2.5,357,73,1526
200447,2026-08-24,PEBAB,piña special baby,1.5 - 2.5,129,73,1526
200448,2026-08-24,AD1,Piña AD1,0.0 - 1.0,561,77,2626
200449,2026-08-24,AD1,Piña AD1,0.0 - 1.0,578,77,2626
200450,2026-08-24,AD2,Piña AD2,0.0 - 1.0,520,77,2626
200451,2026-08-24,PE1,piña special 1ra,0.0 - 1.0,298,73,1526
200452,2026-08-24,PE1,piña special 1ra,4,494,73,1526
200453,2026-08-24,PEGUA,piña special guapita,1.5 - 2.5,517,73,1526
200454,2026-08-24,AD1,Piña AD1,0.0 - 1.0,576,77,2626
200455,2026-08-24,PIND,piña indstria,1.5 - 2.5,187,77,2626
200456,2026-08-24,AD1,Piña AD1,0.0 - 1.0,600,32,2126
200457,2026-08-24,AD2,Piña AD2,0.0 - 1.0,522,32,2126
200458,2026-08-24,AD-PJUG,AD-piña jugos,3.0 - 4.0,471,50,1826
200459,2026-08-24,ADBABY,Piña ADBABY,1.5 - 2.5,5,50,1826
200460,2026-08-24,AD-PIND,AD-piña indstria,1.5 - 2.5,506,50,1826
200461,2026-08-24,AD1,Piña AD1,0.0 - 1.0,670,45,1826
200462,2026-08-24,AD1,Piña AD1,0.0 - 1.0,88,45,1826
200463,2026-08-24,AD-PJUG,AD-piña jugos,3.0 - 4.0,88,45,1826
200464,2026-08-24,AD2,Piña AD2,1.5 - 2.5,131,45,1826
200465,2026-08-24,AD2,Piña AD2,0.0 - 1.0,519,45,1826
200466,2026-08-24,AD3,Piña AD3,1.5 - 2.5,61,78,2826
200467,2026-08-24,AD1,Piña AD1,1.5 - 2.5,491,78,2826
200468,2026-08-24,ADBABY,Piña ADBABY,1.5 - 2.5,7,78,2826
200469,2026-08-24,AD3,Piña AD3,0.0 - 1.0,419,78,2826
200470,2026-08-24,AD2,Piña AD2,0.0 - 1.0,139,78,2826
200471,2026-08-24,AD1,Piña AD1,0.0 - 1.0,504,78,2826
200472,2026-08-24,AD1,Piña AD1,1.5 - 2.5,212,78,2826
200473,2026-08-24,ADGUA,Piña ADGUA,1.5 - 2.5,155,78,2826
200474,2026-08-24,AD1,Piña AD1,0.0 - 1.0,628,32,2126
200475,2026-08-24,AD-PJUG,AD-piña jugos,3.0 - 4.0,167,78,2826
200476,2026-08-25,PE2,piña special 2da,1.5 - 2.5,17,49,1626
200477,2026-08-25,PE1,piña special 1ra,1.5 - 2.5,454,49,1626
200478,2026-08-25,PE1,piña special 1ra,1.5 - 2.5,550,49,1626
200479,2026-08-25,PE2,piña special 2da,1.5 - 2.5,34,49,1626
200480,2026-08-25,PE1,piña special 1ra,0.0 - 1.0,377,49,1626
200481,2026-08-25,PE2,piña special 2da,0.0 - 1.0,16,48,1626
200482,2026-08-25,PE1,piña special 1ra,1.5 - 2.5,49,48,1626
200483,2026-08-25,PIND,piña indstria,1.5 - 2.5,120,48,1626
200484,2026-08-25,PE2,piña special 2da,3.0 - 4.0,32,48,1626
200485,2026-08-25,PE1,piña special 1ra,3.0 - 4.0,249,48,1626
200486,2026-08-25,AD1,Piña AD1,0.0 - 1.0,504,33,1926
200487,2026-08-25,AD1,Piña AD1,0.0 - 1.0,490,33,1926
200488,2026-08-25,AD1,Piña AD1,0.0 - 1.0,536,48,1726
200489,2026-08-25,AD1,Piña AD1,0.0 - 1.0,480,48,1726
200490,2026-08-25,AD1,Piña AD1,0.0 - 1.0,565,33,1926
200491,2026-08-25,AD1,Piña AD1,0.0 - 1.0,558,33,1926
200492,2026-08-25,AD1,Piña AD1,0.0 - 1.0,489,33,2026
200493,2026-08-25,AD2,Piña AD2,0.0 - 1.0,535,33,2026
200494,2026-08-25,AD1,Piña AD1,0.0 - 1.0,514,33,1926
200495,2026-08-25,AD2,Piña AD2,0.0 - 1.0,504,33,1926
200496,2026-08-25,AD1,Piña AD1,0.0 - 1.0,518,48,1726
200497,2026-08-25,AD1,Piña AD1,1.5 - 2.5,538,48,1726
200498,2026-08-25,AD1,Piña AD1,0.0 - 1.0,518,48,1726
200499,2026-08-25,AD1,Piña AD1,0.0 - 1.0,568,48,1726
200500,2026-08-25,PE1,piña special 1ra,1.5 - 2.5,523,55,1526
200501,2026-08-25,PE1,piña special 1ra,3.0 - 4.0,510,55,1526
200502,2026-08-25,PE1,piña special 1ra,0.0 - 1.0,490,73,1626
200503,2026-08-25,PE1,piña special 1ra,1.5 - 2.5,512,73,1626
200504,2026-08-25,PE3,piña special 3ra,0.0 - 1.0,68,73,1626
200505,2026-08-25,PE1,piña special 1ra,0.0 - 1.0,515,49,1626
200506,2026-08-25,PE3,piña special 3ra,3.0 - 4.0,35,49,1626
200507,2026-08-25,PE2,piña special 2da,0.0 - 1.0,54,49,1626
200508,2026-08-25,PE3,piña special 3ra,1.5 - 2.5,65,49,1626
200509,2026-08-25,PE1,piña special 1ra,1.5 - 2.5,385,49,1626
200510,2026-08-25,PE1,piña special 1ra,3.0 - 4.0,154,50,1626
200511,2026-08-25,PEBAB,piña special baby,1.5 - 2.5,24,50,1626
200512,2026-08-25,PE2,piña special 2da,3.0 - 4.0,149,50,1626
200513,2026-08-25,PE2,piña special 2da,1.5 - 2.5,353,50,1626
200514,2026-08-25,PE2,piña special 2da,0.0 - 1.0,366,50,1626
200515,2026-08-25,PEGUA,piña special guapita,1.5 - 2.5,63,50,1626
200516,2026-08-25,PIND,piña indstria,1.5 - 2.5,111,50,1626
200517,2026-08-25,AD1,Piña AD1,0.0 - 1.0,484,33,1926
200518,2026-08-25,AD1,Piña AD1,0.0 - 1.0,545,33,1926
200519,2026-08-25,AD3,Piña AD3,0.0 - 1.0,21,33,1926
200520,2026-08-25,AD1,Piña AD1,0.0 - 1.0,280,48,1726
200521,2026-08-25,AD1,Piña AD1,0.0 - 1.0,545,48,1726
200522,2026-08-25,AD-PJUG,AD-piña jugos,3.0 - 4.0,229,33,1926
200523,2026-08-25,AD-PIND,AD-piña indstria,1.5 - 2.5,436,33,1926
200524,2026-08-25,AD2,Piña AD2,0.0 - 1.0,428,33,2026
200525,2026-08-25,AD2,Piña AD2,0.0 - 1.0,417,33,2026
200526,2026-08-25,AD1,Piña AD1,1.5 - 2.5,238,33,2026
200527,2026-08-25,AD3,Piña AD3,0.0 - 1.0,180,33,2026
200528,2026-08-25,AD-PJUG,AD-piña jugos,1.5 - 2.5,26,33,2026
200529,2026-08-25,AD2,Piña AD2,0.0 - 1.0,161,33,2026
200530,2026-08-25,ADGUA,Piña ADGUA,1.5 - 2.5,173,33,2026
200531,2026-08-25,AD2,Piña AD2,1.5 - 2.5,107,33,2026
200532,2026-08-25,AD-PJUG,AD-piña jugos,3.0 - 4.0,55,33,2026
200533,2026-08-27,PE2,piña special 2da,0.0 - 1.0,513,73,1526
200534,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,571,73,1526
200535,2026-08-27,PE2,piña special 2da,1.5 - 2.5,484,73,1526
200536,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,561,73,1526
200537,2026-08-27,PE3,piña special 3ra,0.0 - 1.0,482,73,1526
200538,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,578,73,1526
200539,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,611,73,1526
200540,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,605,73,1626
200541,2026-08-27,PE2,piña special 2da,1.5 - 2.5,488,73,1626
200542,2026-08-27,PE2,piña special 2da,0.0 - 1.0,518,73,1626
200543,2026-08-27,PE1,piña special 1ra,1,543,73,1626
200544,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,599,73,1626
200545,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,596,73,1626
200546,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,518,73,1626
200547,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,613,73,1626
200548,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,576,73,1626
200549,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,578,73,1626
200550,2026-08-27,PIND,piña indstria,1.5 - 2.5,512,73,1626
200551,2026-08-27,PEGUA,piña special guapita,1.5 - 2.5,482,73,1626
200552,2026-08-27,PE2,piña special 2da,1.5 - 2.5,498,49,1626
200553,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,597,49,1626
200554,2026-08-27,PE2,piña special 2da,0.0 - 1.0,526,49,1626
200555,2026-08-27,PE3,piña special 3ra,0.0 - 1.0,491,49,1626
200556,2026-08-27,PE1,piña special 1ra,1,541,49,1626
200557,2026-08-27,PE2,piña special 2da,0.0 - 1.0,510,49,1626
200558,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,571,49,1626
200559,2026-08-27,PEGUA,piña special guapita,1.5 - 2.5,468,49,1626
200560,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,594,49,1626
200561,2026-08-27,PE2,piña special 2da,0.0 - 1.0,531,49,1626
200562,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,579,49,1626
200563,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,539,49,1626
200564,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,594,49,1626
200565,2026-08-27,PE2,piña special 2da,1.5 - 2.5,499,49,1626
200566,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,584,49,1626
200567,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,566,49,1626
200568,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,580,49,1626
200569,2026-08-27,PE1,piña special 1ra,1,533,49,1626
200570,2026-08-27,PE2,piña special 2da,0.0 - 1.0,526,49,1626
200571,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,589,49,1626
200572,2026-08-27,PE3,piña special 3ra,0.0 - 1.0,502,49,1626
200573,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,532,73,1526
200574,2026-08-27,PIND,piña indstria,1.5 - 2.5,549,73,1526
200575,2026-08-27,PEBAB,piña special baby,1.5 - 2.5,414,73,1526
200576,2026-08-27,PEGUA,piña special guapita,1.5 - 2.5,488,73,1526
200577,2026-08-27,PE2,piña special 2da,0.0 - 1.0,526,73,1526
200578,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,556,73,1526
200579,2026-08-27,PE3,piña special 3ra,1.5 - 2.5,473,73,1526
200580,2026-08-27,PE2,piña special 2da,1.5 - 2.5,499,73,1526
200581,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,579,73,1526
200582,2026-08-27,PE3,piña special 3ra,0.0 - 1.0,491,73,1526
200583,2026-08-27,PE1,piña special 1ra,1,523,73,1526
200584,2026-08-27,PE2,piña special 2da,1.5 - 2.5,510,73,1526
200585,2026-08-27,PIND,piña indstria,1.5 - 2.5,289,73,1526
200586,2026-08-27,PE2,piña special 2da,0.0 - 1.0,515,73,1526
200587,2026-08-27,PE2,piña special 2da,3.0 - 4.0,111,73,1526
200588,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,391,73,1526
200589,2026-08-27,PE2,piña special 2da,0.0 - 1.0,308,73,1526
200590,2026-08-27,PE3,piña special 3ra,3.0 - 4.0,51,73,1526
200591,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,342,73,1526
200592,2026-08-27,PE2,piña special 2da,1.5 - 2.5,157,73,1526
200593,2026-08-27,PE3,piña special 3ra,1.5 - 2.5,225,73,1526
200594,2026-08-27,PEGUA,piña special guapita,1.5 - 2.5,460,73,1526
200595,2026-08-27,PE3,piña special 3ra,0.0 - 1.0,500,73,1526
200596,2026-08-27,PE1,piña special 1ra,1.5 - 2.5,192,73,1526
200597,2026-08-27,PE2,piña special 2da,0.0 - 1.0,380,73,1526
200598,2026-08-27,PIND,piña indstria,1.5 - 2.5,503,73,1526
200599,2026-08-27,PEBAB,piña special baby,1.5 - 2.5,291,73,1526
200600,2026-08-27,PEGUA,piña special guapita,1.5 - 2.5,454,73,1526
200601,2026-08-27,PE1,piña special 1ra,3.0 - 4.0,377,73,1526
200602,2026-08-27,PE1,piña special 1ra,0.0 - 1.0,540,49,1626
200603,2026-08-27,PEGUA,piña special guapita,1.5 - 2.5,356,49,1626
200604,2026-08-27,AD1,Piña AD1,0.0 - 1.0,587,33,2026
200605,2026-08-27,PE1,piña special 1ra,0,470,49,1626
200606,2026-08-27,AD2,Piña AD2,0.0 - 1.0,526,33,2026
200607,2026-08-27,AD1,Piña AD1,1,528,32,2826
200608,2026-08-27,AD1,Piña AD1,0.0 - 1.0,548,32,2826
200609,2026-08-27,AD1,Piña AD1,0.0 - 1.0,588,77,2526
200610,2026-08-27,AD2,Piña AD2,0.0 - 1.0,156,77,2526
200611,2026-08-27,AD1,Piña AD1,1,511,77,2526
200612,2026-08-27,AD2,Piña AD2,1.5 - 2.5,59,77,2526
200613,2026-08-27,ADBABY,Piña ADBABY,1.5 - 2.5,8,77,2526
200614,2026-08-27,AD1,Piña AD1,0.0 - 1.0,583,77,2526
200615,2026-08-27,ADGUA,Piña ADGUA,1.5 - 2.5,86,77,2526
200616,2026-08-27,AD2,Piña AD2,0.0 - 1.0,521,77,2526
200617,2026-08-27,AD-PIND,AD-piña indstria,1.5 - 2.5,476,32,2726
200618,2026-08-27,AD3,Piña AD3,1.5 - 2.5,7,32,2726
200619,2026-08-27,AD2,Piña AD2,0.0 - 1.0,137,32,2726
200620,2026-08-27,AD1,Piña AD1,0.0 - 1.0,533,32,2726
200621,2026-08-27,AD3,Piña AD3,0.0 - 1.0,383,34,3426
200622,2026-08-27,AD-PJUG,AD-piña jugos,3.0 - 4.0,225,34,3426
200623,2026-08-27,AD1,Piña AD1,1.5 - 2.5,144,34,3426
200624,2026-08-27,AD2,Piña AD2,0.0 - 1.0,115,34,3426
200625,2026-08-27,AD1,Piña AD1,0.0 - 1.0,543,34,3426
200626,2026-08-27,AD-PIND,AD-piña indstria,1.5 - 2.5,146,33,2026
200627,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,582,50,1626
200628,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,589,50,1626
200629,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,594,50,1626
200630,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,580,50,1626
200631,2026-08-28,PE2,piña special 2da,0.0 - 1.0,555,50,1626
200632,2026-08-28,PE2,piña special 2da,1.5 - 2.5,523,50,1626
200633,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,568,50,1626
200634,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,558,50,1626
200635,2026-08-28,PE2,piña special 2da,1.5 - 2.5,519,50,1626
200636,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,572,50,1626
200637,2026-08-28,PE3,piña special 3ra,1.5 - 2.5,488,50,1626
200638,2026-08-28,PE2,piña special 2da,1.5 - 2.5,526,50,1626
200639,2026-08-28,PEGUA,piña special guapita,1.5 - 2.5,496,50,1626
200640,2026-08-28,PE2,piña special 2da,0.0 - 1.0,549,49,1626
200641,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,565,49,1626
200642,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,584,49,1626
200643,2026-08-28,PE3,piña special 3ra,0.0 - 1.0,497,49,1626
200644,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,589,49,1626
200645,2026-08-28,PE2,piña special 2da,1.5 - 2.5,544,49,1626
200646,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,580,49,1626
200647,2026-08-28,PE2,piña special 2da,0.0 - 1.0,514,49,1626
200648,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,582,49,1626
200649,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,572,49,1626
200650,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,552,49,1626
200651,2026-08-28,PE2,piña special 2da,1.5 - 2.5,546,49,1626
200652,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,592,49,1626
200653,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,595,49,1626
200654,2026-08-28,PE2,piña special 2da,0.0 - 1.0,523,49,1626
200655,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,563,49,1626
200656,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,573,49,1626
200657,2026-08-28,PEBAB,piña special baby,1.5 - 2.5,427,49,1626
200658,2026-08-28,PE3,piña special 3ra,0.0 - 1.0,493,50,1626
200659,2026-08-28,PE2,piña special 2da,1.5 - 2.5,558,50,1626
200660,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,585,50,1626
200661,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,593,50,1626
200662,2026-08-28,PE3,piña special 3ra,1.5 - 2.5,504,50,1626
200663,2026-08-28,PEGUA,piña special guapita,1.5 - 2.5,500,50,1626
200664,2026-08-28,PE2,piña special 2da,1.5 - 2.5,528,49,1626
200665,2026-08-28,PE2,piña special 2da,0.0 - 1.0,530,49,1626
200666,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,574,49,1626
200667,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,600,49,1626
200668,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,586,49,1626
200669,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,572,49,1626
200670,2026-08-28,PE2,piña special 2da,1.5 - 2.5,537,49,1626
200671,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,572,49,1626
200672,2026-08-28,PE3,piña special 3ra,0.0 - 1.0,492,49,1626
200673,2026-08-28,PIND,piña indstria,1.5 - 2.5,501,49,1626
200674,2026-08-28,PIND,piña indstria,1.5 - 2.5,479,49,1626
200675,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,556,49,1626
200676,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,599,49,1626
200677,2026-08-28,PE2,piña special 2da,1.5 - 2.5,542,49,1626
200678,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,587,49,1626
200679,2026-08-28,PE2,piña special 2da,0.0 - 1.0,492,49,1626
200680,2026-08-28,PE3,piña special 3ra,0.0 - 1.0,492,50,1626
200681,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,580,50,1626
200682,2026-08-28,PE2,piña special 2da,0.0 - 1.0,516,50,1626
200683,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,581,50,1626
200684,2026-08-28,PE2,piña special 2da,1.5 - 2.5,552,50,1626
200685,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,569,50,1626
200686,2026-08-28,PEGUA,piña special guapita,1.5 - 2.5,482,50,1626
200687,2026-08-28,PE2,piña special 2da,0.0 - 1.0,526,50,1626
200688,2026-08-28,PEGUA,piña special guapita,1.5 - 2.5,494,50,1626
200689,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,569,49,1626
200690,2026-08-28,PE1,piña special 1ra,3.0 - 4.0,544,49,1626
200691,2026-08-28,PE3,piña special 3ra,1.5 - 2.5,494,49,1626
200692,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,585,49,1626
200693,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,570,50,1626
200694,2026-08-28,PE2,piña special 2da,1.5 - 2.5,546,50,1626
200695,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,562,50,1626
200696,2026-08-28,PE3,piña special 3ra,0.0 - 1.0,494,50,1626
200697,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,575,49,1626
200698,2026-08-28,PE2,piña special 2da,0.0 - 1.0,526,49,1626
200699,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,590,49,1626
200700,2026-08-28,PEBAB,piña special baby,1.5 - 2.5,422,49,1626
200701,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,570,49,1626
200702,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,548,49,1626
200703,2026-08-28,PE2,piña special 2da,1.5 - 2.5,520,49,1626
200704,2026-08-28,PE1,piña special 1ra,1.5 - 2.5,498,49,1626
200705,2026-08-28,PIND,piña indstria,1.5 - 2.5,415,49,1626
200706,2026-08-28,PJUG,piña jugos,3.0 - 4.0,42,49,1626
200707,2026-08-28,PE3,piña special 3ra,3.0 - 4.0,107,49,1626
200708,2026-08-28,PE2,piña special 2da,3.0 - 4.0,97,49,1626
200709,2026-08-28,PE2,piña special 2da,0.0 - 1.0,507,49,1626
200710,2026-08-28,PEGUA,piña special guapita,1.5 - 2.5,299,49,1626
200711,2026-08-28,PE1,piña special 1ra,3.0 - 4.0,135,49,1626
200712,2026-08-28,PE2,piña special 2da,1.5 - 2.5,394,49,1626
200713,2026-08-28,PEGUA,piña special guapita,1.5 - 2.5,448,49,1626
200714,2026-08-28,PIND,piña indstria,1.5 - 2.5,417,49,1626
200715,2026-08-28,PE1,piña special 1ra,0.0 - 1.0,492,50,1626
200716,2026-08-28,PE3,piña special 3ra,1.5 - 2.5,238,50,1626
200717,2026-08-28,AD1,Piña AD1,0.0 - 1.0,588,49,1826
200718,2026-08-28,PEBAB,piña special baby,1.5 - 2.5,76,50,1626
200719,2026-08-28,PE3,piña special 3ra,0.0 - 1.0,379,50,1626
200720,2026-08-28,AD2,Piña AD2,0.0 - 1.0,536,49,1826
200721,2026-08-28,AD1,Piña AD1,0.0 - 1.0,603,48,1726
200722,2026-08-28,AD1,Piña AD1,1.5 - 2.5,614,48,1726
200723,2026-08-28,AD1,Piña AD1,0.0 - 1.0,566,78,3026
200724,2026-08-28,AD-PJUG,AD-piña jugos,3.0 - 4.0,496,78,3026
200725,2026-08-28,ADBABY,Piña ADBABY,1.5 - 2.5,17,78,3026
200726,2026-08-28,AD3,Piña AD3,1.5 - 2.5,35,77,2626
200727,2026-08-28,AD1,Piña AD1,0.0 - 1.0,246,77,2626
200728,2026-08-28,AD2,Piña AD2,0.0 - 1.0,633,77,2626
200729,2026-08-28,ADGUA,Piña ADGUA,1.5 - 2.5,114,77,2626
200730,2026-08-28,AD2,Piña AD2,1.5 - 2.5,207,77,2626
200731,2026-08-28,AD1,Piña AD1,0.0 - 1.0,553,48,1726
200732,2026-08-28,AD3,Piña AD3,0.0 - 1.0,364,48,1726
200733,2026-08-28,AD1,Piña AD1,1.5 - 2.5,253,48,1726
200734,2026-08-28,AD-PIND,AD-piña indstria,1.5 - 2.5,443,48,1726
200735,2026-08-28,AD-PIND,AD-piña indstria,1.5 - 2.5,534,48,1726
200736,2026-08-28,AD1,Piña AD1,0.0 - 1.0,582,48,1726
200737,2026-08-28,AD-PJUG,AD-piña jugos,1.5 - 2.5,49,48,1726
200738,2026-08-28,AD-PJUG,AD-piña jugos,3.0 - 4.0,64,48,1726
200739,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,571,50,1626
200740,2026-08-29,PE1,piña special 1ra,0.0 - 1.0,575,50,1626
200741,2026-08-29,PE2,piña special 2da,1.5 - 2.5,524,50,1626
200742,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,571,50,1626
200743,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,567,50,1626
200744,2026-08-29,PE2,piña special 2da,1.5 - 2.5,529,50,1626
200745,2026-08-29,PE1,piña special 1ra,0.0 - 1.0,579,50,1626
200746,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,567,50,1626
200747,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,560,50,1626
200748,2026-08-29,PE3,piña special 3ra,1.5 - 2.5,492,50,1626
200749,2026-08-29,PE2,piña special 2da,1.5 - 2.5,536,50,1626
200750,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,562,50,1626
200751,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,565,50,1626
200752,2026-08-29,PE2,piña special 2da,0.0 - 1.0,517,50,1626
200753,2026-08-29,PE1,piña special 1ra,0.0 - 1.0,575,50,1626
200754,2026-08-29,PE2,piña special 2da,1.5 - 2.5,540,50,1626
200755,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,574,50,1626
200756,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,589,50,1626
200757,2026-08-29,PEGUA,piña special guapita,1.5 - 2.5,481,50,1626
200758,2026-08-29,PE2,piña special 2da,1.5 - 2.5,501,50,1626
200759,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,568,50,1626
200760,2026-08-29,PE1,piña special 1ra,0.0 - 1.0,611,50,1626
200761,2026-08-29,PE2,piña special 2da,1.5 - 2.5,539,50,1626
200762,2026-08-29,PE1,piña special 1ra,3.0 - 4.0,551,50,1626
200763,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,574,50,1626
200764,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,581,50,1626
200765,2026-08-29,PIND,piña indstria,1.5 - 2.5,552,50,1626
200766,2026-08-29,PE2,piña special 2da,3.0 - 4.0,511,50,1626
200767,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,577,50,1626
200768,2026-08-29,PE1,piña special 1ra,1.5 - 2.5,101,50,1626
